Entrez_IDs,Gene_Symbol,d0,d7,d12,d19,d26,d33,d49,d63,d77,Cluster,Radius,Angle,Autism,Holoprosencephaly,Microcephaly,Lissencephaly,Alzheimers,Tauopathy
7416,VDAC1,2.5205321817,-0.8068072779,-0.3734424126,-0.586902374,0.1584072777,-0.1660837204,-0.0069231942,-0.0640682728,-0.6747122076,1,2.5933540808,5.4414279877,no,no,no,no,no,no
7417,VDAC2,2.2459716068,-0.3195241886,-0.4905032802,0.184849321,-0.4766875814,0.8367835107,-0.1833735773,-0.8659098712,-0.9316059398,1,2.3261768423,5.1335153292,no,no,no,no,no,no
7419,VDAC3,2.3419366627,0.5545054885,0.2650359663,-0.3627762607,-0.5600511091,-1.0105032318,-0.7403847657,-0.1985725764,-0.2891901739,1,2.6776867344,5.0957232919,no,no,no,no,no,no
7421,VDR,-0.5836430124,-0.9071588108,-0.861113984,-0.7227929852,-0.7130824934,0.1400813652,0.7902563988,1.0180311244,1.8394223973,6,2.6523572344,0.8495537194,no,no,no,no,no,no
7422,VEGFA,-0.7701382689,-1.086692876,-0.8574914157,-0.9767774188,0.7018955604,-0.2137734345,0.4523038294,1.3026700326,1.4480039915,6,2.5439062667,0.9650352941,no,no,no,no,no,no
7423,VEGFB,-0.5956257303,-1.4486729954,-1.0956728607,-0.4887651078,-0.1859660067,0.6871331958,0.8191954566,0.790130546,1.5182435026,5,2.703221058,0.8930394269,no,no,no,no,no,no
7424,VEGFC,-1.3965556041,-0.6966565318,-0.4491100669,0.1769500098,0.3235938295,0.2366835728,-0.0733380115,2.243234331,-0.3648015288,5,1.9995067101,1.4827486596,no,no,no,no,no,no
7425,VGF,2.6568886069,-0.3251022739,-0.1915230985,-0.3486448482,-0.2135352274,-0.3988672696,-0.4606897623,-0.3904861962,-0.3280399308,1,2.8052564793,5.3057957377,no,no,no,no,yes,yes
7429,VIL1,2.6665427078,-0.3202763217,-0.329346087,-0.3386554414,-0.3264468771,-0.325162462,-0.3372288574,-0.3530995959,-0.3363270653,1,2.8097036709,5.3438433645,no,no,no,no,no,no
7430,EZR,2.5719023535,-0.8065618527,-0.6896579003,-0.0351113007,-0.3386930729,-0.2968376994,-0.1194677077,-0.1473345223,-0.1382382976,1,2.7348041453,5.5659701663,no,no,no,no,no,no
7431,VIM,-0.6602127204,-1.7700888758,-1.3152325365,0.2588257791,0.5453572495,0.814624547,0.9721554193,0.4020057508,0.7525653869,5,2.3143618345,1.0312617972,no,no,no,no,no,no
7433,VIPR1,2.6430257059,-0.2186291643,-0.3638731331,-0.5341737742,-0.477538245,-0.3949216843,-0.2438624947,-0.3082975421,-0.1017296684,1,2.8173789349,5.4031084073,no,no,no,no,no,no
7434,VIPR2,-0.5298122899,-0.4857506856,-0.5567331557,-0.4756995219,-0.4444416758,-0.4361300223,-0.3674436145,0.9435529951,2.3524579706,6,2.2445841937,0.8204155617,yes,no,no,no,no,no
7436,VLDLR,0.2014670777,-1.0482914844,-0.579286486,-1.2684535063,-0.2711147543,-0.5781977912,1.5349633478,0.7454649495,1.2634486472,6,2.2551979897,0.5395162619,no,no,no,yes,yes,yes
7439,BEST1,-0.6099974463,-1.0392500121,-1.178072182,-0.6411513905,-0.3215756183,0.2426794197,0.6887197231,1.5441312822,1.3145162241,6,2.7677650932,0.8666824268,no,no,no,no,no,no
744,MPPED2,-0.6160972982,-1.153340863,-0.7102124059,-0.6363046685,-0.1992380111,0.1804125002,0.2010620552,0.7722657253,2.161452966,6,2.6025669313,0.8732537728,no,no,no,no,no,no
7443,VRK1,1.8481365157,0.6927496898,1.1286603324,-0.1048219171,-0.2763186525,-0.7670223997,-0.7746705477,-0.7522480856,-0.9944649353,2,2.7223789227,4.6163907689,no,no,yes,no,no,no
7444,VRK2,1.8590101748,0.9934194201,0.5698748739,0.1097479572,0.0460757167,-0.7921818045,-0.9563368006,-0.8801172323,-0.9494923053,2,2.7462847785,4.6071328476,no,no,no,no,no,no
7447,VSNL1,1.1989728768,2.2069355018,-0.3394721743,-0.5373192577,-0.529902509,-0.5333935634,-0.5315062763,-0.5099954918,-0.4243191061,2,1.9934986544,4.5847759298,no,no,no,no,no,no
7453,WARS,2.6493558289,-0.4786930269,-0.3619187992,-0.1130130434,-0.2660373862,-0.4402428227,-0.4285403864,-0.3155464778,-0.2453638862,1,2.7858956956,5.3813624099,no,no,no,no,no,no
7454,WAS,-1.0522820309,-1.196342804,-1.3058849386,-0.0866923881,0.646697203,0.4026766006,1.6079872342,0.7140185567,0.2698225672,4,2.2710472777,1.23785313,no,no,no,no,no,no
7455,ZAN,1.960198294,0.5047884081,0.6857780092,0.2069371983,0.0122168324,-0.318500295,-0.6857411742,-1.281959025,-1.0837182478,2,2.7836227486,4.6107671227,no,no,no,no,no,no
7458,EIF4H,2.272039839,0.3336002225,0.0156643601,0.0314390102,-0.1711379199,0.2067057444,-0.5042482855,-1.1755921282,-1.0084708425,1,2.700902665,4.840246103,no,no,no,no,no,no
7461,CLIP2,-1.2803597464,-1.0594662302,-1.0347600905,0.567044979,-0.4280889118,1.0001869804,1.2395195792,-0.063272244,1.0591956843,4,2.2657991036,1.3411341238,no,no,no,no,no,no
7462,LAT2,1.6175466574,0.8890990443,1.222845548,-0.4131660693,0.045262038,-0.9233948464,-0.8524211965,-1.0030338263,-0.5827373491,2,2.6007606992,4.5439422083,no,no,no,no,no,no
7464,CORO2A,2.6628897443,-0.2527553572,-0.2627367432,-0.3263766705,-0.4226564079,-0.3562311653,-0.3816896313,-0.3416579853,-0.3187857837,1,2.82075657,5.3270664761,no,no,no,no,no,no
7465,WEE1,2.4704975776,-0.2875292239,0.5779592657,-0.1435700906,-0.4184237396,-0.4920351487,-0.3610816544,-0.6174525362,-0.7283644499,1,2.7224775799,5.0565303548,no,no,no,no,no,no
7466,WFS1,-0.7129844111,-1.0404625496,-1.0106908365,-0.5242129306,-0.4999479408,0.0170691012,1.0180829019,1.5110266242,1.2421200413,6,2.728544453,0.9106122812,no,no,no,no,no,no
7468,WHSC1,0.493192149,1.323563101,1.4556709146,-0.2672991519,0.5373146315,-0.771199419,-0.4278849742,-1.2056849634,-1.1376722877,2,2.6438763467,3.9948835552,no,no,yes,no,no,no
747,DAGLA,2.4297607925,-0.4879839869,-0.3789737604,-0.1954507356,-0.5203498693,-0.9721710484,-0.3767636259,-0.0592859346,0.5612181686,1,2.712860341,5.604486237,no,no,no,no,no,no
7471,WNT1,-0.7874220878,1.7184827216,1.6078012193,0.2356976569,-0.1643101335,-0.4485393003,-0.7066071415,-0.7218860776,-0.7332168571,3,2.5341941488,3.4992489977,no,yes,no,no,no,no
7472,WNT2,-0.4374156482,-0.407726912,-0.7070803422,-0.6082048103,-0.7070803422,-0.2670996629,-0.3128216754,1.4399862498,2.0074431434,6,2.3631767515,0.7640028029,yes,no,no,no,no,no
7473,WNT3,0.6045401386,-0.8697684397,-0.4094919117,1.1467027816,1.5363940916,0.7075315914,-0.8211852697,-1.1276149142,-0.7671080679,3,0.8688626989,4.2618832987,no,no,no,no,no,no
7474,WNT5A,-0.9917726307,-1.089932386,-0.9626811135,-0.6954051702,-0.2407649535,0.4757915736,1.3256381993,1.0569056523,1.1222208287,5,2.6445558354,1.0614803945,no,no,no,no,no,no
7475,WNT6,-1.0199210603,-0.8662122958,-1.0596546991,0.2790235494,-0.700955979,1.9327915325,0.374388111,0.7292085753,0.3313322661,4,1.9468128313,1.2773179488,no,no,no,no,no,no
7476,WNT7A,-0.9030886243,-1.3622646898,-1.0800301186,-0.229608936,1.7368606707,0.5885454209,0.7708764989,0.3764273641,0.1022824141,4,1.7992787574,1.3519043041,no,no,no,no,no,no
7477,WNT7B,-1.3541857694,-0.3461978571,1.6819732965,0.9067043986,0.4904846603,0.5822605123,-0.0577340452,-0.973559771,-0.929745425,3,2.2931007501,3.0372455119,no,no,no,no,no,no
7479,WNT8B,-0.9032247142,-0.6161762664,2.0462657466,0.6516620043,0.9099758029,-0.201476418,-0.3295004506,-0.7435305175,-0.8139951871,3,1.9370727127,3.2061256821,no,no,no,no,no,no
7481,WNT11,-1.3151508872,-1.0747756689,-1.1949726715,0.5204763223,-0.2658660184,0.9901913727,0.4384305838,1.3779320786,0.5237348885,5,2.509579012,1.2588281242,no,no,no,no,no,no
7482,WNT2B,-1.1653978532,-0.8949823155,2.0410914592,0.717031475,0.7725120092,-0.4354357693,-0.4519621145,-0.3002622835,-0.2825946075,3,1.6433458126,2.8770313225,no,no,no,no,no,no
7483,WNT9A,-0.208363822,-0.8933392369,-1.0091013563,-0.347542367,-0.5887985049,-0.2412007554,0.087191845,2.0921563301,1.1089978675,6,2.5772629312,0.6911085422,no,no,no,no,no,no
7484,WNT9B,-1.8909766134,-1.2528142484,0.9561339353,0.8511283106,0.50076197,0.9053482067,-0.1307304044,-0.2210944562,0.2822432999,4,2.1204859873,2.1751052389,no,no,no,no,no,no
7485,WRB,-1.493948048,-0.911893945,-0.7693558492,-0.0872411075,0.210828291,0.1294856681,0.3956534917,1.9443243339,0.582147165,5,2.6048675723,1.2940259566,no,no,no,no,no,no
7486,WRN,1.7750369267,1.3261002303,0.5895804965,-0.1445802851,-0.3458898293,-0.6576306465,-0.9319232356,-0.852398293,-0.758295364,2,2.7027860943,4.604459993,no,no,no,no,no,no
7490,WT1,0.427331043,-0.5555470146,-0.7367650894,-0.6928657857,-0.7367650894,-0.6462959662,-0.3141806905,1.3737350694,1.8813535235,6,2.42064727,0.3813760878,no,no,no,no,no,no
7494,XBP1,1.5803724388,-1.5637261343,0.3664559581,-0.284550832,-0.3193186778,1.4138436977,-0.4955227128,0.0063094584,-0.703863196,1,1.5670650554,5.5182730984,no,no,no,no,no,no
7499,XG,2.3330332534,0.7801434041,-0.2541986357,-0.2497537063,-0.0697820699,-0.3936183802,-0.9964851,-0.5111834495,-0.638155316,1,2.7074221294,4.9757639636,no,no,no,no,no,no
7504,XK,-1.3274181716,-1.0211289552,-0.8646838846,-0.368199403,0.0915116618,0.1505011867,0.5428291813,1.5930579284,1.2035304563,5,2.7794869256,1.1658227836,no,no,no,no,no,no
7507,XPA,-2.1228405058,0.2323712899,-0.9235326357,0.9902907182,-0.0361050024,0.016795208,0.10931706,1.078468467,0.6552354008,4,2.4406140212,1.770067259,no,no,no,no,no,no
7512,XPNPEP2,-1.1027181409,1.1170687829,-0.9588527969,-0.4337516336,-0.3627779362,-0.1973367632,-0.185537971,0.0699432547,2.0539632041,6,1.4347896827,1.3926529462,no,no,no,no,no,no
7514,XPO1,1.9136438198,1.0859866195,0.5751681145,-0.4671102183,-0.0464338377,-0.5226717358,-0.5180645289,-0.8993302861,-1.1211879471,2,2.7705635661,4.6242140783,no,no,no,no,no,no
7515,XRCC1,-1.5304437336,0.8811255386,0.6230747817,1.4473514803,-0.1298595231,0.6712894298,-0.2239856818,-1.2990241281,-0.4395281638,3,2.4045645282,3.0230995155,no,no,no,no,no,no
7516,XRCC2,2.148944463,0.4883437615,0.9047910088,-0.3970487801,-0.2443972536,-0.7643713051,-0.7094036623,-0.745478214,-0.6813800182,2,2.7295210801,4.8080163184,no,no,no,no,no,no
7517,XRCC3,1.5841095376,1.0559198965,0.8101384438,-0.0461078202,0.3727537536,-0.9363434372,-0.9157977475,-1.0352322957,-0.8894403309,2,2.6814999192,4.4799362542,no,no,no,no,no,no
7518,XRCC4,0.8047556086,1.447867349,1.1210873566,0.5189045186,-0.1577186791,-0.6747541094,-0.8230661044,-0.9313357974,-1.3057401426,2,2.7074197738,4.1282215432,no,no,yes,no,no,no
7520,XRCC5,2.0019032598,1.014049929,0.6713464626,-0.4980429089,-0.3915331134,-0.4590061028,-0.5563163228,-0.8500690429,-0.9323321607,2,2.7638863385,4.6945437658,no,no,no,no,no,no
752014,CEMP1,1.9810519366,0.7469604803,-0.4886875783,0.0881610824,0.0705940628,-1.5248907326,-0.8535050981,-0.3353842292,0.315700076,1,2.2300260851,5.196696628,no,no,no,no,no,no
7525,YES1,1.9084306169,0.1549004867,0.2351149744,-0.7622841591,-0.7165017632,0.6465126597,0.5690755848,-0.5867972121,-1.4484511881,1,2.1689245893,4.9102932712,no,no,no,no,no,no
7529,YWHAB,2.3272305039,0.4800128761,0.4601709703,-0.6377139767,-0.219717062,-0.9785137181,-0.646713776,-0.4325347496,-0.352221068,1,2.6883014819,5.0273485847,no,no,no,no,no,no
753,C18orf1,-0.4063560369,-0.8024903078,-0.7803847636,-0.6542281372,-0.5745944868,-0.3535783126,0.3340320118,1.2028141857,2.0347858474,6,2.6003008787,0.7627019847,no,no,no,no,no,no
7531,YWHAE,0.3426412609,1.6336030742,1.2888280609,0.1894436596,-0.1337717332,-0.4884337124,-0.3201390517,-1.220610843,-1.2915607152,2,2.7408811906,3.9355509632,no,no,no,yes,no,no
7532,YWHAG,2.3613742251,0.284066378,0.2242250074,-0.6766944092,-0.449327856,-0.1312120859,0.1673499567,-0.9351518171,-0.8446293991,1,2.6629644828,4.9839999917,no,no,no,no,no,no
7533,YWHAH,2.5670739816,0.0025138997,0.0862691968,-0.4733117403,-0.6432229681,-0.690729642,-0.2701213645,-0.1350683381,-0.4434030252,1,2.778074669,5.2567786002,no,no,no,no,no,no
7534,YWHAZ,0.1939552137,0.0357730004,1.7626076461,0.74782021,0.2110714901,0.2613227078,-0.3950051073,-1.2400557257,-1.5774894351,2,2.395379117,3.8272321668,no,no,no,no,no,no
7536,SF1,1.5804580299,1.3382587823,-0.9064155131,0.074431885,-1.5071965495,0.1766501194,0.1551890528,-0.7220085592,-0.1893672476,1,1.8358244951,5.0729897708,no,no,no,no,no,no
7538,ZFP36,-1.7257880541,-1.0338148966,0.6120301889,0.0950132504,-0.7572116695,1.4230201393,0.884579466,0.4276489145,0.0745226611,4,2.0340957045,1.8374303505,no,no,no,no,no,no
7539,ZFP37,-1.9177472031,1.3753867216,1.2474914679,-0.168035803,0.4409963554,0.2502984566,-0.2230802284,-0.6327899722,-0.3725197946,3,2.6629723085,2.9481375846,no,no,no,no,no,no
7545,ZIC1,-1.602679363,-1.3191770617,-0.5480653792,0.432718674,0.4733713811,1.2125313191,1.2060524488,0.2211937835,-0.0759458027,4,2.1885435511,1.6895483721,no,yes,no,no,no,no
7546,ZIC2,-1.9694785494,0.8215740319,0.2199088412,0.1811793663,1.0564619901,0.9063069088,0.3512970028,-0.588772137,-0.9784774548,3,2.5778561645,2.7666807404,no,yes,yes,no,no,no
7547,ZIC3,2.1251389907,-0.7897403038,-1.1763377695,-0.4841689231,0.1559439368,0.6913653313,0.4324571214,-0.2572219238,-0.69743646,1,2.169026851,5.6123923507,no,no,no,no,no,no
7549,ZNF2,-2.4059775787,-0.4259622427,0.0947853415,0.1311519977,0.5620955822,0.9444536959,0.2885901119,-0.0325553224,0.8434184147,4,2.6676974712,1.9879306391,no,no,no,no,no,no
755,C21orf2,-0.80339787,-0.9569201781,-1.2723529284,0.5993587924,0.0139480771,-0.3846487498,-0.1264110205,1.426990918,1.5034329593,6,2.526420719,0.9693444926,no,no,no,no,no,no
7552,ZNF711,-2.2316008523,0.2787597159,-0.3635879491,-0.2063842515,0.366259812,-0.2035227026,0.6351283975,1.4544121173,0.2705357128,4,2.4977957463,1.8265412466,no,no,no,no,no,no
7554,ZNF8,1.3631674419,1.3392537981,1.247892193,-0.7150342193,-0.4066927564,-0.9555085966,-0.4907923753,-0.6409654766,-0.7413200088,2,2.4537611077,4.4813595365,no,no,no,no,no,no
7555,CNBP,1.6872163672,0.9299512094,1.0176496308,-0.0511887284,-0.955075432,-0.0754165725,-0.6349919399,-0.7474713579,-1.1706731767,2,2.6425250699,4.5622183918,no,no,no,no,no,no
7556,ZNF10,-2.2866429412,0.7261940563,0.1811966946,-0.1566696272,-0.3574456387,1.2881499625,0.3910341928,0.4414462109,-0.22726291,3,2.4019561562,2.2936175767,no,no,no,no,no,no
7559,ZNF12,-1.9490732648,0.5826888573,1.1091585276,0.2926110196,0.868438878,0.8298935091,-0.3206231493,-0.7348921267,-0.6782022508,3,2.6924014589,2.8739659828,no,no,no,no,no,no
7561,ZNF14,-2.1610243085,0.9097934841,1.1574351056,-0.0647218631,0.0391691982,-0.2734681423,-0.6968549324,0.5075059811,0.5821654771,3,2.1934662201,2.4616000638,no,no,no,no,no,no
7562,ZNF708,0.161615998,1.9826677898,1.2955447211,-0.4765408104,-0.209503425,-0.4019543897,-0.5547704091,-0.9672350334,-0.8298244413,2,2.4882463156,3.9046010592,no,no,no,no,no,no
7567,ZNF19,-1.8252811115,-0.6593167445,-1.1038743227,0.4008437234,0.1456111559,0.3361508579,0.6612779079,1.3327588126,0.7118297209,5,2.7133424347,1.450352166,no,no,no,no,no,no
757,TMEM50B,-1.5910208216,-1.2755204896,-0.4852792161,-0.2082803608,0.2518238434,0.5912681769,0.3389227898,1.5109863103,0.8670997677,5,2.6981499295,1.3301432268,no,no,no,no,no,no
7570,ZNF22,0.8688962385,1.2007401904,1.6128318002,-0.1714275526,-0.0676407975,-0.5637249468,-0.859413689,-0.8217854951,-1.198475748,2,2.6563893791,4.1679454178,no,no,no,no,no,no
7579,ZSCAN20,-1.6821055161,1.3258619049,1.1326433927,0.0084066595,0.9396428215,-0.3164254996,-0.1224186155,-1.0334617419,-0.2521434056,3,2.5930178903,3.0396010193,no,no,no,no,no,no
758,MPPED1,-1.6844555187,-0.0286118404,-0.4965614669,2.1214433752,0.2526652602,0.179143373,-0.5449959689,0.1277741779,0.0735986085,3,1.8347974418,2.2422159884,no,no,no,no,no,no
7580,ZNF32,-1.6969413826,0.2575821018,0.7198718234,-1.217906834,0.7416719499,-0.8051233067,0.1024072182,1.0936259523,0.8048124777,3,1.7662194501,1.8880998171,no,no,no,no,no,no
7584,ZNF35,1.7513447974,1.146152723,1.0102504792,-0.4912811571,-0.5638325375,-0.6693700645,-0.7225361635,-0.6966227336,-0.7641053435,2,2.6431531948,4.623897608,no,no,no,no,no,no
7586,ZKSCAN1,-2.435858294,0.1065167178,0.2269256535,-0.0933038932,0.2564774582,0.6385302619,1.1911980779,-0.1650117202,0.2745257381,4,2.6310299853,2.1646635305,no,no,no,no,no,no
7592,ZNF41,-0.0723495115,-0.2317717459,-0.2553451724,-1.2331523567,-0.855168711,-0.6114203149,0.2236113714,0.9734599677,2.0621364733,6,2.0563742705,0.5840758581,no,no,no,no,no,no
7593,MZF1,-2.00561836,-0.9331196891,-0.6019810523,0.2667458651,1.0699800247,0.4400605029,0.3113471968,1.0286155839,0.423969928,4,2.5953918682,1.6676801311,no,no,no,no,no,no
7597,ZBTB25,2.5924187363,-0.4379715698,-0.6383334303,-0.538683598,-0.124134716,-0.4826281236,-0.3478841113,0.0892915425,-0.1120747297,1,2.7860627686,5.5302749287,no,no,no,no,no,no
760,CA2,-1.3687846203,-1.269340768,-0.5052583865,-0.3141651318,-0.0108151655,0.1340344246,0.590878479,1.2477594953,1.4956916732,5,2.7783713966,1.1857676588,no,no,no,no,no,no
762,CA4,-1.2689858086,1.4761928114,1.7366273026,0.0290251373,-0.7364955541,-0.5458232176,0.0468836084,-0.1695025619,-0.5679217175,3,2.1590640298,3.1984890066,no,no,no,no,yes,yes
7621,ZNF70,-1.7924399629,-0.4630551565,-0.7207475066,0.0788103555,0.2079640843,1.7070137527,0.442040448,-0.3415455935,0.881959579,4,2.2010868243,1.7721818061,no,no,no,no,no,no
7625,ZNF74,2.1080603959,0.8779280361,-0.2710631619,-0.625109224,-0.4682486218,0.0490006036,0.32417226,-0.9481407956,-1.0465994923,1,2.4881366731,4.8852201057,no,no,no,no,no,no
7637,ZNF84,-1.7788094286,1.2931187901,0.9808905143,-0.1584996522,0.8866250866,-1.0663869988,-0.2958093277,-0.2098326939,0.3487037102,3,2.1061242823,2.7855688246,no,no,no,no,no,no
7638,ZNF221,-1.3370205144,1.4715861504,0.1579041145,-0.6547514283,0.0874729731,-0.7109387592,1.0750899172,-1.024539176,0.9351967227,3,1.4208294403,2.5971296454,no,no,no,no,no,no
7639,ZNF85,1.0648947738,1.7871277484,0.8417575358,0.0709422765,-0.6607718731,-0.868044324,-0.4867263529,-0.8450343727,-0.9041454117,2,2.5090822165,4.3083978592,no,no,no,no,no,no
7643,ZNF90,0.6250640282,1.2829510664,0.9443835189,-0.1424009742,-0.0528176391,0.7354812473,-0.6706728353,-1.781147973,-0.9408404392,2,2.5502558775,4.0444279824,no,no,no,no,no,no
766,CA7,0.7827703878,-1.2705099449,-1.0027702834,2.0691976348,0.0152364451,0.2088451673,0.0113844199,-0.1719741467,-0.6421796798,1,0.7494481793,5.9116179388,no,no,no,no,no,no
767,CA8,-1.4147574841,-1.3061593065,-0.844560708,0.932453489,1.4661491377,0.5523222101,0.4149156228,0.2771899706,-0.0775529314,4,1.9439842549,1.7240582979,no,no,no,no,no,no
7675,ZNF121,1.9959924208,0.499909385,1.1465211838,-0.3791523132,-0.3614042877,-0.562711238,-0.6359404837,-0.9049466502,-0.7982680167,2,2.7128131972,4.7059173643,no,no,no,no,no,no
7678,ZNF124,2.1644903239,0.8774565595,0.1201653109,0.252456773,-0.4706761741,-0.8121983072,-0.912508494,-0.6795799789,-0.5396060131,2,2.6799205967,4.8682970562,no,no,yes,no,no,no
768,CA9,-0.6496158844,-0.7613181573,-0.6702225313,-0.2724853833,1.0275672765,-0.3085196036,-0.8559073848,0.3821193968,2.1083822713,6,1.8436360813,0.9991268104,no,no,no,no,no,no
7681,MKRN3,-1.0156710395,-0.9815371473,1.1795243787,1.5035978169,1.165531878,-0.1764419249,-0.4215132622,-0.6301953257,-0.6232953739,3,1.6257222066,2.9205908978,no,no,no,no,no,no
768211,RELL1,-0.2192596606,-1.465171141,-0.2575772909,-0.5955375099,-0.9443834005,0.3341954609,0.4535790945,0.8247396695,1.8694147779,6,2.491336646,0.711745427,no,no,no,no,no,no
768239,PSAPL1,1.3311407252,1.8546968773,0.2669474349,-0.2998489131,-0.044431689,-0.8951098462,-1.0936567693,-0.5799465857,-0.5397912341,2,2.353600594,4.505219611,no,no,no,no,no,no
7690,ZNF131,1.2910303981,1.7425624048,0.7289905226,-0.3438267458,-0.7623393124,-0.2110943962,-0.6793014317,-0.8985734093,-0.8674480302,2,2.5451587938,4.4098370856,no,no,no,no,no,no
7691,ZNF132,-1.7605571041,0.9808743831,0.2868612424,0.0931567913,1.325262875,-0.9792135466,-0.6489389503,-0.1305229439,0.8330772532,3,1.8559451008,2.501985932,no,no,no,no,no,no
7693,ZNF134,2.1960045739,0.8396747661,0.413066572,-0.2955158325,-0.8139517048,-0.6430465703,-0.3443223241,-0.9063270961,-0.4455823842,2,2.6939894271,4.8901401861,no,no,no,no,no,no
7694,ZNF135,-0.5747405925,2.2173181331,-0.4785464472,-0.378174821,0.5956415502,-1.2387930371,-0.6066886344,0.1424318886,0.3215519604,3,0.9103677137,3.2981510697,no,no,no,no,no,no
7695,ZNF136,-1.8829922856,1.0781211676,1.62768335,0.4836072636,-0.3220637263,-0.1680947151,-0.456803727,-0.1378334383,-0.2216238889,3,2.429193799,2.9001678849,no,no,no,no,no,no
7697,ZNF138,0.17705853,2.024099429,0.8531535173,0.015792751,-0.2040435017,-0.0583376614,-0.4040562982,-1.0494425087,-1.3542242572,2,2.6518927927,3.8798224476,no,no,no,no,no,no
770,CA11,-1.866523154,2.0068186216,0.058872542,-0.2483860464,-0.1388674438,-0.0550205723,0.0588211787,-0.3442386534,0.5285235275,3,2.0093267222,2.645978157,no,no,no,no,no,no
7701,ZNF142,2.2588807793,0.5761298815,0.0857221349,-0.9539850514,-0.5340626925,-0.3406265157,-0.1188449757,-1.1027035234,0.1294899629,1,2.5324935668,5.1066155118,no,no,no,no,no,no
7702,ZNF143,0.5700669958,0.3645661114,2.1293380937,-0.6191863574,0.3215571965,-0.2283445969,-0.3980985236,-0.9673914385,-1.172507481,2,2.3080077592,4.0465936418,no,no,no,no,no,no
7704,ZBTB16,-1.3684901415,1.6946973886,0.9507654274,0.5637443238,0.2051898211,0.1164497762,-0.1935729759,-0.9505942295,-1.0181893901,3,2.7627681385,3.2420092413,no,no,no,no,no,no
7705,ZNF146,2.2658183169,0.7715471573,0.2966993681,-0.7423858204,-0.5072769123,-0.2097563659,-0.3096299439,-0.7125808304,-0.8524349694,2,2.7266962221,4.8948386034,no,no,no,no,no,no
7707,ZNF148,-2.1072167373,0.8632299444,0.4309630697,-0.7383659243,-0.6280310923,0.2786000351,0.9048570534,0.1127681432,0.8831955082,3,2.1227739093,2.1015253631,no,no,no,no,no,no
771,CA12,-0.7189873497,-0.9147971775,-0.8476503329,-0.6239197185,-0.0645723678,-0.3136870256,0.3016770502,1.2151513896,1.9667855323,6,2.6591922785,0.9013379859,no,no,no,no,no,no
7710,ZNF154,-1.5027181953,1.6209011488,0.908797602,-0.288197648,0.7032165019,-0.0750096167,0.3833790096,-0.9903618676,-0.7600069347,3,2.5848145454,3.1255114682,no,no,no,no,no,no
7712,ZNF157,-1.0962272423,1.4865863752,0.4189704477,-0.5988547013,0.0971878809,0.2177596294,0.3815689818,-1.7650610274,0.8580696559,3,1.5901416299,3.0252748884,no,no,no,no,no,no
7716,VEZF1,-1.3338619703,0.0675209876,2.363037605,0.160048575,-0.5685888747,-0.3351847448,-0.0488332071,-0.3994696838,0.0953313131,3,1.7768220367,2.9408393616,no,no,no,no,no,no
7718,ZNF165,2.3382586851,-1.0740433303,-0.7152237987,-0.1190806974,-0.8761999884,0.1604819344,0.0433760695,0.2405955687,0.0018355569,1,2.6705635529,5.7724606808,no,no,no,no,no,no
7728,ZNF175,-2.3286101283,1.2865025208,0.7953489533,-0.2459415478,-0.0444573156,-0.003487762,0.153665897,-0.0604203177,0.4473997002,3,2.4499499516,2.5085906446,no,no,no,no,no,no
7732,RNF112,-1.9580428607,0.7917254318,-0.2059399056,0.9032660968,-0.2997283147,0.0612775137,-0.7255814353,-0.0025499973,1.4355734714,3,1.9577363685,2.0835071062,no,no,no,no,no,no
7739,ZNF185,-2.3938046568,-0.3466622466,0.6694866137,1.2454952493,0.211090481,0.1266266025,0.2169282801,0.0819157338,0.1889239432,3,2.5789843822,2.259826883,no,no,no,no,no,no
774,CACNA1B,2.3777734926,-0.0905315441,-0.8980562745,-0.1497802775,-0.8645105036,0.3815311134,-0.7846187153,0.0073989816,0.0207937274,1,2.5898751442,5.5243702573,no,no,no,no,no,no
7741,ZNF187,-2.0752613497,1.2444963623,0.6327842266,0.2032481587,0.5251187823,-0.7746470833,0.3627238926,-0.6459086811,0.5274456916,3,2.3267733301,2.6349389938,no,no,no,no,no,no
7743,ZNF189,-2.2821944214,0.971818609,1.0195911467,-0.0022567575,-0.1625530161,0.5746313524,0.4808066617,-0.4411310958,-0.1587124791,3,2.6225070893,2.6467053423,no,no,no,no,no,no
7745,ZNF192,-2.3863138223,-0.0386461709,0.7052193694,0.0577413685,0.1673141695,1.0235036788,0.8168725292,-0.1923221312,-0.153368991,3,2.6125945504,2.3352783402,no,no,no,no,no,no
7748,ZNF195,2.2415226186,0.6304043139,0.5545334208,-0.3894202277,-0.4613090779,-0.3844084191,-0.4145534734,-0.8246408452,-0.9521283101,2,2.7980322122,4.8178522072,no,no,no,no,no,no
775,CACNA1C,-0.9532721746,-0.8841400711,-0.749983933,-0.3094511554,-0.0922474209,0.0045850362,-0.0807951293,0.847733739,2.2175711092,6,2.551192203,1.0150989451,yes,no,no,no,no,no
7753,ZNF202,2.5101187473,0.2639573235,0.1133519251,-0.3412163798,-0.5192757737,-0.1236368986,-0.5641295915,-0.6852410457,-0.6539283066,1,2.8068011691,5.0460752544,no,no,no,no,no,no
7756,ZNF207,1.7147632512,1.0101778746,1.1349461951,-0.4026177374,-0.376343832,-0.872776051,-0.5356998171,-0.8402517657,-0.8321981175,2,2.660386703,4.5813346231,no,no,no,no,no,no
